x,y,z,ox,oy,oz,ow
-0.14186024447045564,0.6334624106805073,0.7552665211505185,0.9962431642954348,0.04073025935078444,0.009292796052619194,0.07585675651754097
-0.09186024447045564,0.6334624106805073,0.7552665211505185,0.9962431642954348,0.04073025935078444,0.009292796052619194,0.07585675651754097
